"","gene_index","negative_log_likelihood","mu","k1","k2","t0","phi","sd","alpha","beta","t0_lower","t0_upper","t0_std","k1_lower","k1_upper","k1_std","k2_lower","k2_upper","k2_std","mu_lower","mu_upper","mu_std","Fisher","Transform","Design_para"
"3018","VAC14",11893.114089591,4.7933698336782,2.08980972233282,0.3187437109404,0.465413496911181,NA,NA,NA,NA,0.315,0.616,0.0767999737095312,-0.082,4.261,1.10790993031213,-0.143,0.78,0.235440709290432,4.644,4.943,0.0762537577416759,"Non-singular",1,NA
"3019","LPIN1",10612.0616303916,5.21343641685101,1.1790524120331,0.0905998306808035,0.64884415884401,NA,NA,NA,NA,0.468,0.829,0.0920868980865842,0.271,2.087,0.463093111845189,-0.936,1.117,0.523702811457923,5.009,5.418,0.104239681789585,"Non-singular",1,NA
"3020","GABPA",8374.19185040157,2.79908046466157,0.726852263406967,71.1346987507208,0.822325620325207,NA,NA,NA,NA,0.787,0.857,0.017940818278885,0.403,1.051,0.165177463287942,18.35,123.92,26.9311975163296,2.646,2.952,0.0782749494238827,"Non-singular",0,NA
"3021","UXS1",8994.31339319709,5.35522590017346,0.0664440212641806,4.31645134564516,0.909823757010087,NA,NA,NA,NA,0.234,1.585,0.344616364952981,-0.094,0.227,0.0816913615685892,-78.159,86.792,42.0795242408208,5.199,5.512,0.0798455718204795,"Non-singular",1,NA
"3022","2210016F16RIK",14422.6938726741,4.96484286015052,0.0646141797160495,92.2667232173672,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",1,NA
"3023","GAMT",7600.5861154375,2.54350103835085,78.0736822147837,5.38589053645473,0.138349556100108,NA,NA,NA,NA,0.078,0.199,0.0309401239005958,-51.042,207.19,65.8755750350592,3.971,6.801,0.721806573057102,2.308,2.779,0.120222274546643,"Non-singular",0,NA
"3024","PPP1R15A",91731.4808618786,7.1276936993474,5.6250800448641,6.79886858069263,0.624019421803942,NA,NA,NA,NA,0.598,0.65,0.0132401955123547,4.703,6.547,0.470376276714525,5.048,8.55,0.893257318773344,6.955,7.3,0.0878583412980419,"Non-singular",1,NA
"3025","HMGN1",23631.00801698,4.01773551578075,16.8192083145958,0.572781942016146,0.133232086088735,NA,NA,NA,NA,-0.046,0.312,0.0914516086000958,-45.387,79.025,31.7376402423527,0.278,0.867,0.150230029645923,3.83,4.205,0.0956780198789948,"Non-singular",0,NA
"3026","TWISTNB",10593.7039636137,2.44715373600904,0.00590912917983688,34.699120212783,0.914486956480016,NA,NA,NA,NA,0.685,1.144,0.116872153137565,-0.203,0.214,0.106387749264617,-197.177,266.576,118.304304252219,2.307,2.588,0.0716165935838405,"Non-singular",0,NA
"3027","IARS",16954.9026630265,5.71237789180424,0.242994401580367,21.555618122341,0.986958711963157,NA,NA,NA,NA,0.35,1.624,0.325217850158964,-0.098,0.584,0.173772039904357,-2804.024,2847.135,1441.62217622389,5.357,6.068,0.181287781539657,"Non-singular",1,NA
"3028","ARHGAP24",6196.61393843449,2.55245827582334,4.15619547878297,7.9484416026255,0.492793277405222,NA,NA,NA,NA,0.433,0.553,0.030481580158637,1.826,6.486,1.18868530248771,4.817,11.08,1.59761632397395,2.407,2.698,0.0743710221197962,"Non-singular",0,NA
"3029","CENPE",9095.87463097714,4.71664056954917,1.17756872458495,0.21601447542146,0.521790064702517,NA,NA,NA,NA,0.294,0.749,0.116107269560866,-0.376,2.731,0.792570233259478,-0.385,0.817,0.306749032182972,4.558,4.876,0.0810622925020735,"Non-singular",1,NA
"3030","FLOT1",12455.4789477483,5.43130342284197,0.689077681846082,0.384394693018747,0.545845937120818,NA,NA,NA,NA,0.286,0.806,0.132770537094051,-0.333,1.711,0.52140770461255,-0.426,1.195,0.413460107924175,5.283,5.58,0.0756678640893816,"Non-singular",1,NA
"3031","HIBADH",16001.7762626133,3.46365342663726,9.85731126647078,0.231114775713236,0.182317714035834,NA,NA,NA,NA,-0.027,0.392,0.10694197632723,-23.752,43.466,17.1474431860171,0.004,0.459,0.116116700746877,3.321,3.606,0.0725946310223844,"Non-singular",0,NA
"3032","NQO2",5251.27831627043,3.24732954154258,7.36600642306755,32.4533150112774,0.351785262578941,NA,NA,NA,NA,0.321,0.382,0.0155211050531637,3.029,11.703,2.21264759431905,21.478,43.428,5.5995541726324,3.031,3.464,0.110346376755553,"Non-singular",0,NA
"3033","MLR2",13927.4588364328,5.63363621966135,0.0697209749900502,7.58921394669397,0.929453419618482,NA,NA,NA,NA,0.364,1.495,0.288569499922472,-0.069,0.208,0.0707317874888765,-144.139,159.317,77.4121696458383,5.474,5.793,0.0814498974614998,"Non-singular",1,NA
"3034","ACTB",1286.52419099592,2.29257710170445,2.18025639032962,21.5092335239319,0.578730255974552,NA,NA,NA,NA,0.528,0.629,0.0256721626352582,0.996,3.364,0.604033370586879,11.342,31.677,5.18753275913677,2.145,2.44,0.0750474042851719,"Non-singular",1,NA
"3035","H2-K2",6184.13591442642,2.59881452615008,-78.7904516711477,5.92461065331211,0.145125790931017,NA,NA,NA,NA,0.124,0.166,0.0106518916457261,-130.159,-27.422,26.2084506430731,5.136,6.713,0.402477238737498,2.499,2.699,0.0511245235815461,"Non-singular",0,NA
"3036","EED",56446.1362413052,6.41175255268118,1.82040929317003,0.550074205663799,0.480308251184865,NA,NA,NA,NA,0.369,0.592,0.057016905763999,0.427,3.214,0.710885522188381,0.092,1.008,0.233476102412608,6.266,6.558,0.0743653481363578,"Non-singular",1,NA
"3037","PHF5A",55314.4035589988,5.97758999191168,0.171246604743093,19.4599566844143,0.911939209490875,NA,NA,NA,NA,0.756,1.068,0.0795241986524157,0.047,0.296,0.0634926483693701,-68.074,106.994,44.660143428331,5.824,6.131,0.0782191943533077,"Non-singular",1,NA
"3038","3110001D03RIK",18144.7233871868,3.72598674453432,5.35317726464099,0.264507708677746,0.118563854894003,NA,NA,NA,NA,-0.456,0.693,0.293235035440457,-64.877,75.583,35.8317364375498,-0.11,0.639,0.191018044018235,3.496,3.956,0.117326137002865,"Non-singular",0,NA
"3039","ISOC1",9312.36215619059,2.62748252116925,30.9085266754233,0.156075179174548,0.0108024314918937,NA,NA,NA,NA,-2.291,2.313,1.17455435573389,-15724.249,15786.066,8038.3455428055,-0.513,0.825,0.341240926101555,2.173,3.082,0.232049235909658,"Non-singular",0,NA
"3040","DENND3",7079.85607234954,2.60241152595355,1.20363388739954,2.66326375507492,0.7010483698199,NA,NA,NA,NA,0.512,0.89,0.0963958408872573,0.2,2.208,0.512242243713321,-3.237,8.564,3.01042947459069,2.45,2.755,0.0778026611423249,"Non-singular",0,NA
"3041","UBR7",9740.01279827068,5.33010510726928,0.0820899844472645,25.7690811128318,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",1,NA
"3042","MRPL4",60445.3898223134,6.11611712873409,2.52363713239408,1.05094415557104,0.560481405973866,NA,NA,NA,NA,0.486,0.635,0.0380069329193106,1.434,3.613,0.55590701939376,0.297,1.805,0.384872586561652,5.956,6.276,0.0817252224232882,"Non-singular",1,NA
"3043","NUDT4",45287.2787250796,6.39879409388213,0.156135243179602,18.5182067314866,0.870131920785096,NA,NA,NA,NA,0.788,0.952,0.0417003194686059,0.042,0.27,0.0580435044336094,-12.841,49.877,15.9993949035531,6.248,6.549,0.0767268538770928,"Non-singular",1,NA
"3044","SESN2",9470.13101119574,5.58627100984326,0.0291948273688112,15.3343753129415,0.930173685080769,NA,NA,NA,NA,0.612,1.248,0.162297746260161,-0.071,0.129,0.0509559950972841,-155.356,186.025,87.0871610012899,5.435,5.738,0.0771648567672338,"Non-singular",1,NA
"3045","EIF4A2",51651.4120984417,6.1031007673533,1.06176405834781,15.1626395733644,0.706535958289819,NA,NA,NA,NA,0.671,0.742,0.0179544779499967,0.779,1.345,0.144280324921312,9.056,21.269,3.11550480374705,5.946,6.26,0.0800625628455025,"Non-singular",1,NA
"3046","SLC22A23",4790.88872478788,5.05624580534831,0.0230070007272889,15.9411308369375,0.79014612685469,NA,NA,NA,NA,0.735,0.845,0.028159797841883,-0.142,0.188,0.0840186518001586,3.287,28.595,6.45610216028189,4.897,5.216,0.0813334835056445,"Non-singular",1,NA
"3047","KIAA1152",17101.7289486951,5.75257263882563,0.0825987590498664,50.214163348085,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",1,NA
"3048","CANT1",5315.27303607321,2.15558212131442,3.92849260674387,1.39390249911187,0.258882660410611,NA,NA,NA,NA,0.067,0.451,0.098005923302102,-9.299,17.156,6.74851605119296,0.455,2.333,0.47909797322825,1.994,2.317,0.0822856086596798,"Non-singular",0,NA
"3049","LTA4H",19404.1397827452,4.35965333162854,4.51260365970197,1.41448364635249,0.17271995710351,NA,NA,NA,NA,0.043,0.302,0.0661709086602916,-11.953,20.978,8.40074319192881,0.878,1.951,0.273636716573692,4.116,4.603,0.124185882702271,"Non-singular",0,NA
"3050","KIF23",5220.91456207737,3.53033707320164,16.5540245013459,5.01314068610692,0.01099845329588,NA,NA,NA,NA,-0.135,0.157,0.0746939592934607,-5002.622,5035.73,2560.8039091305,2.887,7.139,1.08456113613868,2.731,4.33,0.407914489779653,"Non-singular",0,NA
"3051","BIRC2",20203.889795367,4.64875248709443,1.45538471340057,63.6919686385734,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3052","MDH1",65526.7866689672,4.10515239724665,1.35697496200542,5.05009408651338,0.789704494665458,NA,NA,NA,NA,0.688,0.892,0.05204973775896,0.81,1.904,0.2792852989383,-3.746,13.846,4.48786824758434,3.935,4.275,0.0866334408564837,"Non-singular",1,NA
"3053","ZFP51",6007.06588020222,1.48913072245112,63.0823108423668,6.22021427966903,0.31500000904147,NA,NA,NA,NA,0.264,0.366,0.026237003883908,2.037,124.128,31.1457022322751,4.105,8.336,1.07931052247864,1.341,1.637,0.0756004344927549,"Non-singular",0,NA
"3054","LONP1",15484.8159369208,5.99256955239127,0.380888386438071,0.0615481038988333,0.507284359172322,NA,NA,NA,NA,-0.049,1.064,0.283900781968983,-0.854,1.616,0.630086003839151,-0.363,0.486,0.216663544650016,5.835,6.15,0.0802660984393303,"Non-singular",1,NA
"3055","MAN1A",8971.91357658547,3.0765393303513,0.773910611876993,4.6899007953898,0.955657062065713,NA,NA,NA,NA,0.595,1.316,0.183773196641689,0.092,1.456,0.347949614310787,-247.374,256.754,128.604102137138,2.77,3.383,0.156390895544706,"Non-singular",0,NA
"3056","AB346227",13848.6472833061,3.94434360347705,0.782382952012429,-9.15901601385634,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3057","KCTD12B",6394.66676932436,3.34369583060154,43.9130626538064,10.3589461994936,0.951600133149726,NA,NA,NA,NA,0.901,1.002,0.0256647796108283,20.676,67.15,11.8557638387515,-196.443,217.161,105.511305503599,2.703,3.985,0.327010120196775,"Non-singular",0,NA
"3058","NR1D2",6042.29496753712,2.20018958185608,6.48202406666768,4.34522853139371,0.44098284459446,NA,NA,NA,NA,0.365,0.517,0.0390119279171939,1.841,11.123,2.36780425532984,2.408,6.282,0.988258566400534,2.063,2.337,0.0698154107538503,"Non-singular",0,NA
"3059","WDR3",18870.9295256135,5.5718381131302,0.575375932538007,0.030268968752498,0.603475911633655,NA,NA,NA,NA,0.251,0.956,0.17961717440246,-0.349,1.499,0.471465041939641,-0.649,0.71,0.346711219335652,5.383,5.761,0.0965282615515085,"Non-singular",1,NA
"3060","DDA1",10825.6166346008,3.20615592226299,0.480316574201999,-9.20418819301536,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3061","IDUA",6127.02617847672,1.86458457374332,0.00803661492346197,7.9340141877068,0.614699032493573,NA,NA,NA,NA,0.479,0.75,0.0690234479315132,-0.732,0.749,0.377803328268313,-0.196,16.064,4.1480668935943,1.725,2.004,0.0711994137649224,"Non-singular",0,NA
"3062","WDR11",4518.37744017059,2.53244182976243,3.52127226825011,2.27744400929612,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3063","MMACHC",9055.66507625925,5.15404620593219,3.48622973504779,0.00746075866834896,0.124701692825882,NA,NA,NA,NA,-0.858,1.107,0.501212479114839,-61.666,68.639,33.2410141701981,-0.092,0.107,0.0508969412303208,5.006,5.302,0.0757056336096989,"Non-singular",1,NA
"3064","TH1L",13844.74535773,5.61798402882474,0.505680427784974,0.989368863485616,0.581176830815336,NA,NA,NA,NA,0.38,0.782,0.102392669286628,-0.122,1.133,0.320176053250187,-0.423,2.402,0.720555414006972,5.477,5.759,0.0719289745232092,"Non-singular",1,NA
"3065","CYP27A1",6408.46260877687,5.21229376016256,1.01418553037921,0.0850720184018884,0.310324831369813,NA,NA,NA,NA,-0.152,0.773,0.235881078301871,-4.01,6.038,2.56338637430527,-0.144,0.314,0.116803403914164,5.073,5.351,0.0708768058497851,"Non-singular",1,NA
"3066","AHR",13905.1936582459,5.32934886014085,0.843986700826052,0.0638126121001404,0.500869283863067,NA,NA,NA,NA,0.19,0.811,0.158449977084498,-0.707,2.395,0.791272711885355,-0.349,0.476,0.210466958991936,5.166,5.492,0.0830996262976981,"Non-singular",1,NA
"3067","STK3",17448.5262981006,5.42472845555587,0.0271729296544684,34.9462559423478,0.930774276675213,NA,NA,NA,NA,0.779,1.083,0.0775527391438984,-0.072,0.127,0.0506840782621944,-154.191,224.084,96.4985982115123,5.273,5.577,0.077442421719355,"Non-singular",1,NA
"3068","MAPK7",4437.9512781521,1.5860405425536,0.352251198300374,-6.55401051148306,0.927283334988397,NA,NA,NA,NA,0.327,1.528,0.306295789902729,-0.173,0.878,0.26803406920574,-116.027,102.919,55.8537875434686,1.427,1.745,0.0808900957552094,"Non-singular",0,NA
"3069","PRMT3",8171.78067623818,5.41915489447938,1.01755871456832,0.0519584819235375,0.35538200471634,NA,NA,NA,NA,-0.05,0.761,0.20675462874723,-2.689,4.724,1.89105484357274,-0.168,0.271,0.111982649623952,5.275,5.563,0.0734242904048236,"Non-singular",1,NA
"3070","CCDC53",30640.2922364087,4.59286773191235,0.160741394574048,5.56372130122686,0.965660695590533,NA,NA,NA,NA,0.019,1.912,0.482755125532679,-0.193,0.515,0.180653418611598,-452.119,463.246,233.511557762617,4.314,4.871,0.142153029250097,"Non-singular",0,NA
"3071","FBL",14315.6450693915,3.97000542213809,-24.3506726450028,1.0179046703575,0.030481004467099,NA,NA,NA,NA,-0.255,0.316,0.145755028875166,-368.511,319.81,175.591964653945,0.403,1.633,0.313674603021794,3.516,4.424,0.231521648649353,"Non-singular",0,NA
"3072","USPL1",16127.6265228992,5.47061693020793,0.315813340129673,0.907312239900037,0.734767777941896,NA,NA,NA,NA,0.419,1.05,0.161061380805631,-0.084,0.715,0.203866271682323,-2.836,4.65,1.90973763454089,5.31,5.631,0.0820105981951647,"Non-singular",1,NA
"3073","SRFBP1",5734.64888905211,2.45891921871818,4.42357849065832,-69.1029248500609,0.261030499384223,NA,NA,NA,NA,0.249,0.273,0.00634854372151832,-2.546,11.393,3.55573644806778,-85.405,-52.801,8.31738046104198,2.363,2.555,0.04895290429047,"Non-singular",0,NA
"3074","FAM120B",16542.7121704998,5.47420349948559,0.00705069400656155,0.704244956502777,0.573915977510027,NA,NA,NA,NA,0.154,0.994,0.214467912046426,-0.347,0.361,0.180672719398959,-1.093,2.501,0.916715236191952,5.312,5.636,0.0827559738422222,"Non-singular",1,NA
"3075","VOPP1",9764.01863699263,2.42041152597567,0.595035645825989,4.20919049400983,0.986618015640809,NA,NA,NA,NA,0.391,1.582,0.303963538183122,-0.205,1.395,0.407986071085477,-3138.863,3147.282,1603.60849292793,2.087,2.754,0.170200393569283,"Non-singular",0,NA
"3076","VPS33A",6615.24689388747,2.20444250837225,16.9777611347739,0.195058564507695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3077","EVI5",13676.8653828693,3.61824969436184,14.525743412624,2.77235586545023,0.175717021738557,NA,NA,NA,NA,0.098,0.253,0.0394764022044883,-11.503,40.554,13.2798578907962,2.043,3.501,0.371959035080496,3.396,3.841,0.113439852585592,"Non-singular",0,NA
"3078","PDF",5899.80248147979,2.2429179720694,1.2769738288515,18.4899945371654,0.473478667750958,NA,NA,NA,NA,0.421,0.525,0.0265365153730626,-0.371,2.925,0.840900273772803,10.123,26.857,4.26896105792015,2.08,2.406,0.0831689334148369,"Non-singular",0,NA
"3079","1500032L24RIK",49395.6969815298,5.93916185291709,10.4129542020866,0.255339587708563,0.12321742899054,NA,NA,NA,NA,-0.117,0.363,0.122574481778003,-41.488,62.314,26.4802948371236,0.083,0.428,0.0879531183952749,5.757,6.122,0.0930493913406799,"Non-singular",0,NA
"3080","HSDL2",61731.2315990987,6.35709452585322,1.0676231296435,1.17676783052802,0.573909817189459,NA,NA,NA,NA,0.458,0.69,0.0592123056939422,0.35,1.786,0.366266483398795,0.13,2.223,0.533837638630704,6.211,6.503,0.0745591193071303,"Non-singular",1,NA
"3081","SF3A3",52176.4556175759,5.96116115010073,0.52214809773258,3.20146316885129,0.670519025384013,NA,NA,NA,NA,0.568,0.773,0.0524004128415228,0.185,0.859,0.171823252826952,0.211,6.192,1.52597635996938,5.814,6.108,0.0748644816077724,"Non-singular",1,NA
"3082","HELLS",5525.45415746742,3.17323724853754,10.3257152935442,41.4878057974341,0.170860116449846,NA,NA,NA,NA,0.13,0.211,0.0205942052222224,-11.592,32.243,11.1823132275557,23.376,59.599,9.24051785084448,2.814,3.532,0.183239098857595,"Non-singular",0,NA
"3083","RRAGA",7390.91153711804,1.89197762997606,0.0151387003440054,57.4753995625118,0.945224912860002,NA,NA,NA,NA,0.646,1.244,0.152642668393618,-0.221,0.252,0.120679583590782,-702.049,817,387.512387871201,1.758,2.026,0.0681776625187315,"Non-singular",0,NA
"3084","THUMPD1",6896.66628804823,2.06737163265632,6.53888905372861,1.45954555922814,0.246527114336775,NA,NA,NA,NA,0.083,0.41,0.0834168141953149,-11.372,24.449,9.13802533453714,0.598,2.321,0.439322816005073,1.915,2.219,0.0775916839983584,"Non-singular",0,NA
"3085","C330018D20RIK",7756.13283661903,5.31320597904179,0.0910917083875062,14.5153150490123,0.901271419092299,NA,NA,NA,NA,0.705,1.097,0.0999403097990975,-0.034,0.216,0.0636978578972466,-58.612,87.643,37.3099909952978,5.163,5.463,0.0763851026301258,"Non-singular",1,NA
"3086","FGR",10841.2916150559,3.31658055942128,0.13401057667757,42.2492321135402,0.451493170848985,NA,NA,NA,NA,0.42,0.483,0.0159937449575345,-1.033,1.301,0.595490135678267,25.255,59.243,8.67031325364719,3.124,3.509,0.0982359949839397,"Non-singular",0,NA
"3087","PGPEP1",12121.6363043411,5.28921335881377,3.77524102923023,0.0184130441944668,0.316265130949781,NA,NA,NA,NA,0.167,0.465,0.0760190715197223,-2.117,9.667,3.00613879793223,-0.151,0.188,0.0865717495680346,5.141,5.438,0.0758690320299491,"Non-singular",1,NA
"3088","CPT2",5646.18218608938,2.95731734047834,13.1135530525507,3.59577756387049,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3089","PGM3",14701.5242266795,6.00635315960173,5.50145605209051,0.0179378053611344,0.238762618755859,NA,NA,NA,NA,0.1,0.378,0.0710064318206031,-4.723,15.726,5.21680164766851,-0.099,0.135,0.0595518569182877,5.858,6.155,0.0757077780075374,"Non-singular",1,NA
"3090","AK211659",6374.28270540943,2.09591375497551,0.434761170287441,14.679781151449,0.505133386737968,NA,NA,NA,NA,0.442,0.568,0.032288244584808,-0.847,1.717,0.6541134746532,7.627,21.733,3.59856427687508,1.94,2.252,0.0797689556770656,"Non-singular",0,NA
"3091","SLC25A10",8739.29816588442,5.13176174264416,0.859823559447174,0.263779498924418,0.507285207012555,NA,NA,NA,NA,0.239,0.775,0.136684598671935,-0.549,2.269,0.718999874809352,-0.338,0.865,0.306850111474373,4.983,5.281,0.0759260926050032,"Non-singular",1,NA
"3092","RNF187",51142.3717115976,6.09953426323677,0.121351873927486,6.11008093815955,0.858064287644465,NA,NA,NA,NA,0.659,1.057,0.101686764838856,-0.017,0.26,0.0704924158542397,-16.842,29.062,11.7103406348903,5.952,6.247,0.0754464103528439,"Non-singular",1,NA
"3093","ST6GAL1",5015.79200126678,4.82618513254582,0.148470213642829,3.38572019992882,0.837689871485948,NA,NA,NA,NA,0.524,1.152,0.160270452547784,-0.068,0.365,0.110514581550275,-14.827,21.599,9.29238274026505,4.68,4.973,0.0747311109498577,"Non-singular",1,NA
"3094","GALE",6618.8788651142,2.80586712291327,0.573558628689159,24.3739903558733,0.284284920263519,NA,NA,NA,NA,0.239,0.33,0.0232727153760362,-4.729,5.877,2.70559906102935,14.638,34.11,4.96727785034982,2.546,3.066,0.132774576038775,"Non-singular",0,NA
"3095","NUAK2",37632.0404833457,6.05226342227149,1.98235289464221,0.405385932747552,0.360648542211547,NA,NA,NA,NA,0.208,0.514,0.0781220352878192,-0.994,4.959,1.51856576601989,0.093,0.718,0.159614978984787,5.912,6.192,0.0714375095608583,"Non-singular",1,NA
"3096","ELMO2",12740.7342344541,5.40414173607322,0.311913996155914,29.6679399453241,0.949834579516023,NA,NA,NA,NA,0.741,1.159,0.10652613157,0.123,0.501,0.096232240880856,-280.102,339.437,158.045675093204,5.22,5.588,0.0938440617281801,"Non-singular",1,NA
"3097","PLOD1",5188.53650533872,2.5210831980924,18.8033209062642,5.38111392499123,0.250165665561297,NA,NA,NA,NA,0.194,0.306,0.0286063232618503,-1.349,38.956,10.2818077077733,3.904,6.858,0.753738997978937,2.34,2.702,0.0921890662422624,"Non-singular",0,NA
"3098","EXOSC3",16659.4685481751,5.62228378300601,0.244508969716832,4.54046491457984,0.753772121808254,NA,NA,NA,NA,0.639,0.869,0.0585456517967874,0.031,0.458,0.108967188122732,-1.696,10.777,3.18171857443155,5.472,5.772,0.076592941484901,"Non-singular",1,NA
"3099","PTDSS2",3796.41612623467,1.546483383444,1.8248570812347,-51.3849047087891,0.851777853033847,NA,NA,NA,NA,0.813,0.891,0.0198968128988433,1.39,2.259,0.221615408054522,-93.82,-8.95,21.6503142051488,1.448,1.645,0.0504064001358401,"Non-singular",0,NA
"3100","ORC3",43524.9918662519,6.5183979052848,0.173028374311627,1.8371220403869,0.763969170973216,NA,NA,NA,NA,0.541,0.987,0.113787023264654,-0.032,0.378,0.104814434666872,-3.308,6.983,2.62520661783508,6.372,6.665,0.0748921989182708,"Non-singular",1,NA
"3101","9030617O03RIK",7433.00876675754,2.43362643330176,8.2311483602813,0.19649143416935,0.0586808511123857,NA,NA,NA,NA,-1.508,1.625,0.799091196487434,-549.165,565.627,284.385889524049,-0.438,0.831,0.32379666543288,2.102,2.765,0.169136252821184,"Non-singular",0,NA
"3102","CCDC91",14411.0447109054,5.84802235831508,0.0544243075614974,19.968689544166,0.94975542287332,NA,NA,NA,NA,0.616,1.284,0.170458881767247,-0.046,0.155,0.0511645955574142,-298.495,338.432,162.481359983992,5.694,6.002,0.0786638019485626,"Non-singular",1,NA
"3103","ZFP472",6195.79633959712,5.55295958492162,0.583107564646398,0.0472852572828908,0.45034760722548,NA,NA,NA,NA,-0.031,0.932,0.245613445935016,-1.31,2.476,0.965696076433784,-0.272,0.366,0.162772829740083,5.4,5.705,0.0778044997435759,"Non-singular",1,NA
"3104","CHMP1A",54156.6083343784,5.90922636427749,0.246570467406241,24.5228375490053,0.783192592787495,NA,NA,NA,NA,0.751,0.815,0.0163856942958058,0.087,0.407,0.0816414077991016,12.47,36.576,6.14961847752264,5.75,6.069,0.0813984232183104,"Non-singular",1,NA
"3105","MITD1",25299.6682570474,4.13816953452406,3.69400246460131,0.50057353840628,0.502745720083512,NA,NA,NA,NA,0.404,0.601,0.0501265941538389,1.334,6.054,1.20396576133484,-0.118,1.119,0.315380009239713,3.98,4.297,0.0808487956581081,"Non-singular",0,NA
"3106","POG",19590.3196777454,6.13311608202697,4.06928889987196,0.0313262793289126,0.278402453112672,NA,NA,NA,NA,0.138,0.419,0.0718803471813651,-2.686,10.825,3.44662136803093,-0.101,0.163,0.0674183777415682,5.985,6.282,0.0758087565671743,"Non-singular",1,NA
"3107","TMSB4X",4141.70092314695,1.95371831818416,31.5228330793829,99,0.645302369193701,NA,NA,NA,NA,0.616,0.675,0.0151610815678244,19.662,43.384,6.05157647054579,28.457,169.543,35.9911226561985,1.737,2.17,0.110345470774934,"Non-singular",1,NA
"3108","FUNDC1",64492.1820751153,6.12854842223177,0.205922874924239,30.7937004736808,0.861058408155386,NA,NA,NA,NA,0.812,0.91,0.0251525901696186,0.085,0.326,0.0614619339676719,-0.176,61.763,15.8007535342248,5.976,6.281,0.0776602871757178,"Non-singular",1,NA
"3109","TNFRSF13B",16866.516510595,5.46226012134532,6.59629367249443,0.0222078707422434,0.305920400995334,NA,NA,NA,NA,0.213,0.399,0.0473530754222162,-0.332,13.525,3.53480974879314,-0.136,0.181,0.0809117016275537,5.313,5.612,0.0762528151017698,"Non-singular",1,NA
"3110","GAA",5067.11381365159,2.46639187414213,11.7192428556579,7.07458378953863,0.310869292224428,NA,NA,NA,NA,0.255,0.366,0.0283583443946768,1.255,22.183,5.33873814604068,4.916,9.233,1.10111889540909,2.288,2.645,0.0911633907564982,"Non-singular",0,NA
"3111","MKIAA0376",11863.0551331622,2.82605775556481,0.00171219174174794,10.9522545117622,0.9398901794733,NA,NA,NA,NA,-0.05,1.929,0.504865824911388,-0.171,0.175,0.0883123461476704,-421.554,443.458,220.666281781116,2.681,2.971,0.0738449854613289,"Non-singular",0,NA
"3112","LRPAP1",35718.5945265618,5.05603516277244,0.00593199216442963,16.7166773595184,0.77920601864178,NA,NA,NA,NA,0.729,0.83,0.0258146452365648,-0.163,0.175,0.0862816211866553,4.907,28.527,6.02543500899615,4.896,5.216,0.0815001195737441,"Non-singular",0,NA
"3113","RDH14",5649.03310393342,1.89497486777808,0.871672827665983,74.3123278526439,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Singular",0,NA
"3114","DQ715973",5378.71079628996,2.39895967162072,-6.84518975394947,1.32218204310246,0.0266571093525133,NA,NA,NA,NA,-0.17,0.224,0.100540401287882,-138.576,124.886,67.2097808799442,0.651,1.993,0.342355852279222,2.205,2.593,0.0989179537218972,"Non-singular",0,NA
"3115","MMP25",13544.2394590643,5.54005607525695,0.74849431656979,2.3664909526743,0.430855085224521,NA,NA,NA,NA,0.346,0.516,0.0433358063802091,-0.293,1.79,0.531324503593279,1.409,3.324,0.488541799869505,5.37,5.71,0.0868087000038893,"Non-singular",1,NA
"3116","GPX1",9095.28397492353,3.82379740295809,14.7193807049107,10.409911196025,0.658900566624794,NA,NA,NA,NA,0.628,0.689,0.0155511028303282,11.191,18.248,1.8003710435865,6.514,14.306,1.98779361131989,3.623,4.025,0.102666155985032,"Non-singular",1,NA
"3117","WWP2",31083.9656642749,5.7667431405057,0.142075111430221,6.85454649988322,0.838025158367214,NA,NA,NA,NA,0.689,0.987,0.0759163683342437,-0.009,0.293,0.0769164832544237,-10.331,24.041,8.76838588482507,5.618,5.916,0.0761222153767715,"Non-singular",1,NA
"3118","RNF40",6496.72287125097,2.25764232074514,1.49723842384232,0.106157945298182,0.450601418356441,NA,NA,NA,NA,0.015,0.886,0.22207271515678,-2.961,5.955,2.27446126431689,-0.601,0.813,0.360677813657107,2.118,2.397,0.0713355532027402,"Non-singular",0,NA
